13088	MaxHP	Buff	True	abs	110000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13088	1001	Buff	True	abs	110000	0	3960	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13089	MaxHP	Buff	True	abs	120000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13089	1001	Buff	True	abs	120000	0	4320	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13090	MaxHP	Buff	True	abs	130000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13090	1001	Buff	True	abs	130000	0	4680	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13091	MaxHP	Buff	True	abs	140000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13091	1001	Buff	True	abs	140000	0	5040	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13092	MaxHP	Buff	True	abs	150000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13092	1001	Buff	True	abs	150000	0	5400	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13093	MaxHP	Buff	True	abs	160000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13093	1001	Buff	True	abs	160000	0	5760	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13094	MaxHP	Buff	True	abs	170000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13094	1001	Buff	True	abs	170000	0	6120	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13095	MaxHP	Buff	True	abs	180000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13095	1001	Buff	True	abs	180000	0	6480	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13096	MaxHP	Buff	True	abs	190000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13096	1001	Buff	True	abs	190000	0	6840	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13097	MaxHP	Buff	True	abs	200000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13097	1001	Buff	True	abs	200000	0	7200	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13098	MaxHP	Buff	True	abs	210000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13098	1001	Buff	True	abs	210000	0	7560	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13099	MaxHP	Buff	True	abs	220000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13099	1001	Buff	True	abs	220000	0	7920	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13100	MaxHP	Buff	True	abs	230000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13100	1001	Buff	True	abs	230000	0	8280	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13101	MaxHP	Buff	True	abs	240000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13101	1001	Buff	True	abs	240000	0	8640	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13102	MaxHP	Buff	True	abs	250000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13102	1001	Buff	True	abs	250000	0	9000	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13103	MaxHP	Buff	True	abs	260000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13103	1001	Buff	True	abs	260000	0	9360	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13104	MaxHP	Buff	True	abs	270000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13104	1001	Buff	True	abs	270000	0	9720	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13105	MaxHP	Buff	True	abs	280000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13105	1001	Buff	True	abs	280000	0	10080	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13106	MaxHP	Buff	True	abs	290000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13106	1001	Buff	True	abs	290000	0	10440	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13107	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13107	1001	Buff	True	abs	300000	0	10800	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13108	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13108	1001	Buff	True	abs	300000	0	11160	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13109	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13109	1001	Buff	True	abs	300000	0	11520	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13110	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13110	1001	Buff	True	abs	300000	0	11880	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13111	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13111	1001	Buff	True	abs	300000	0	12240	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13112	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13112	1001	Buff	True	abs	300000	0	12600	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13113	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13113	1001	Buff	True	abs	300000	0	12960	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13114	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13114	1001	Buff	True	abs	300000	0	13320	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13115	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13115	1001	Buff	True	abs	300000	0	13680	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13116	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13116	1001	Buff	True	abs	300000	0	14040	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13117	MaxHP	Buff	True	abs	300000	0	0	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13117	1001	Buff	True	abs	300000	0	14400	Healthy Energy			Increases Health by $H_W_GOOD0$COLOR_END.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13120	MaxHP	Buff	True	abs	30000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13120	Power	Buff	True	abs	30000	0	3	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13121	MaxHP	Buff	True	abs	40000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13121	Power	Buff	True	abs	40000	0	4	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13122	MaxHP	Buff	True	abs	50000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13122	Power	Buff	True	abs	50000	0	5	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13123	MaxHP	Buff	True	abs	60000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13123	Power	Buff	True	abs	60000	0	6	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13124	MaxHP	Buff	True	abs	70000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13124	Power	Buff	True	abs	70000	0	7	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13125	MaxHP	Buff	True	abs	80000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13125	Power	Buff	True	abs	80000	0	8	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13126	MaxHP	Buff	True	abs	90000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13126	Power	Buff	True	abs	90000	0	9	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13127	MaxHP	Buff	True	abs	100000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13127	Power	Buff	True	abs	100000	0	10	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13128	MaxHP	Buff	True	abs	110000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13128	Power	Buff	True	abs	110000	0	11	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13129	MaxHP	Buff	True	abs	120000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13129	Power	Buff	True	abs	120000	0	12	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13130	MaxHP	Buff	True	abs	130000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13130	Power	Buff	True	abs	130000	0	13	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13131	MaxHP	Buff	True	abs	140000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13131	Power	Buff	True	abs	140000	0	14	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13132	MaxHP	Buff	True	abs	150000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13132	Power	Buff	True	abs	150000	0	15	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13133	MaxHP	Buff	True	abs	160000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13133	Power	Buff	True	abs	160000	0	16	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13134	MaxHP	Buff	True	abs	170000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13134	Power	Buff	True	abs	170000	0	17	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13135	MaxHP	Buff	True	abs	180000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13135	Power	Buff	True	abs	180000	0	18	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13136	MaxHP	Buff	True	abs	190000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13136	Power	Buff	True	abs	190000	0	19	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13137	MaxHP	Buff	True	abs	200000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13137	Power	Buff	True	abs	200000	0	20	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13138	MaxHP	Buff	True	abs	210000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13138	Power	Buff	True	abs	210000	0	21	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13139	MaxHP	Buff	True	abs	220000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13139	Power	Buff	True	abs	220000	0	22	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13140	MaxHP	Buff	True	abs	230000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13140	Power	Buff	True	abs	230000	0	23	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13141	MaxHP	Buff	True	abs	240000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13141	Power	Buff	True	abs	240000	0	24	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13142	MaxHP	Buff	True	abs	250000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13142	Power	Buff	True	abs	250000	0	25	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13143	MaxHP	Buff	True	abs	260000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13143	Power	Buff	True	abs	260000	0	26	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13144	MaxHP	Buff	True	abs	270000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13144	Power	Buff	True	abs	270000	0	27	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13145	MaxHP	Buff	True	abs	280000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13145	Power	Buff	True	abs	280000	0	28	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13146	MaxHP	Buff	True	abs	290000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13146	Power	Buff	True	abs	290000	0	29	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13147	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13147	Power	Buff	True	abs	300000	0	30	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13148	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13148	Power	Buff	True	abs	300000	0	31	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13149	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13149	Power	Buff	True	abs	300000	0	32	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13150	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13150	Power	Buff	True	abs	300000	0	33	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13151	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13151	Power	Buff	True	abs	300000	0	34	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13152	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13152	Power	Buff	True	abs	300000	0	35	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13153	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13153	Power	Buff	True	abs	300000	0	36	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13154	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13154	Power	Buff	True	abs	300000	0	37	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
13155	MaxHP	Buff	True	abs	300000	0	0	Eternal Health			Increases Health by $H_W_GOOD0$COLOR_END.$BREffect: Eternal Health does not end even when the player dies.	icon_skills.partnerskill_buff_tex	icon_skills.partnerskill_buff_tex	True
